user_id,recency_days,frequency_90d,monetary_avg,is_fraud,Cluster,Decision_Segment
USER_07647,17,30,3824,0,1,Allowed
USER_07648,13,2,1683,0,1,Allowed
USER_07649,7,2,1210,0,1,Allowed
USER_07650,19,7,774,0,1,Allowed
USER_07651,12,2,369,0,1,Allowed
USER_07652,54,69,11483,0,1,Allowed
USER_07653,0,5,540,0,1,Allowed
USER_07654,6,4,1649,0,1,Allowed
USER_07655,6,31,3591,0,1,Allowed
USER_07656,4,2,858,0,1,Allowed
USER_07657,71,23,6285,0,1,Allowed
USER_07658,73,3,721,0,1,Allowed
USER_07659,4,2,378,0,1,Allowed
USER_07660,98,19,2390,0,0,Suspicious
USER_07661,97,49,1884,0,0,Suspicious
USER_07662,35,24,1478,0,1,Allowed
USER_07663,180,17,3211,0,0,Suspicious
USER_07664,26,69,15674,0,1,Allowed
USER_07665,3,4,778,0,1,Allowed
USER_07666,67,3,4126,0,1,Allowed
USER_07667,0,50,12226,0,1,Allowed
USER_07668,38,2,1240,0,1,Allowed
USER_07669,11,130,6382,0,1,Allowed
USER_07670,113,139,66556,0,0,Suspicious
USER_07671,2,354,82084,1,2,Blocked
USER_07672,134,33,1196,0,0,Suspicious
USER_07673,3,500,13772,1,2,Blocked
USER_07674,6,3,393,0,1,Allowed
USER_07675,88,3,512,0,0,Suspicious
USER_07676,38,5,686,0,1,Allowed
USER_07677,22,5,491,0,1,Allowed
USER_07678,43,3,454,0,1,Allowed
USER_07679,14,24,2299,0,1,Allowed
USER_07680,8,4,657,0,1,Allowed
USER_07681,18,59,4773,0,1,Allowed
USER_07682,25,9,968,0,1,Allowed
USER_07683,4,43,2002,0,1,Allowed
USER_07684,3,1,687,0,1,Allowed
USER_07685,20,159,240791,1,2,Blocked
USER_07686,12,4,896,0,1,Allowed
USER_07687,9,82,6532,0,1,Allowed
USER_07688,36,29,4463,0,1,Allowed
USER_07689,5,6,1110,0,1,Allowed
USER_07690,13,340,10742,0,2,Blocked
USER_07691,8,5,446,0,1,Allowed
USER_07692,56,40,12946,0,1,Allowed
USER_07693,17,9,185,0,1,Allowed
USER_07694,3,6,1824,0,1,Allowed
USER_07695,2,5,1100,0,1,Allowed
USER_07696,20,2,498,0,1,Allowed
USER_07697,11,1,229,0,1,Allowed
USER_07698,34,3,418,0,1,Allowed
USER_07699,175,270,9911,0,0,Suspicious
USER_07700,2,2,876,0,1,Allowed
USER_07701,8,2,789,0,1,Allowed
USER_07702,20,2,559,0,1,Allowed
USER_07703,4,5,760,0,1,Allowed
USER_07704,0,2,424,0,1,Allowed
USER_07705,130,221,54812,1,2,Blocked
USER_07706,10,5,313,0,1,Allowed
USER_07707,3,9,1838,0,1,Allowed
USER_07708,74,283,35551,0,2,Blocked
USER_07709,0,3,1214,0,1,Allowed
USER_07710,116,62,12687,0,0,Suspicious
USER_07711,29,23,2537,0,1,Allowed
USER_07712,21,3,503,0,1,Allowed
USER_07713,8,2,688,0,1,Allowed
USER_07714,59,426,78377,1,2,Blocked
USER_07715,15,6,603,0,1,Allowed
USER_07716,15,8,2490,0,1,Allowed
USER_07717,4,9,570,0,1,Allowed
USER_07718,15,1,379,0,1,Allowed
USER_07719,28,7,511,0,1,Allowed
USER_07720,21,3,613,0,1,Allowed
USER_07721,10,26,2369,0,1,Allowed
USER_07722,42,13,1718,0,1,Allowed
USER_07723,180,14,11957,0,0,Suspicious
USER_07724,46,2,713,0,1,Allowed
USER_07725,27,3,1083,0,1,Allowed
USER_07726,25,3,1015,0,1,Allowed
USER_07727,62,8,363,0,1,Allowed
USER_07728,0,3,234,0,1,Allowed
USER_07729,5,15,337,0,1,Allowed
USER_07730,2,1,1300,0,1,Allowed
USER_07731,3,28,9751,0,1,Allowed
USER_07732,4,6,740,0,1,Allowed
USER_07733,139,152,41318,1,0,Suspicious
USER_07734,13,3,531,0,1,Allowed
USER_07735,3,1,346,0,1,Allowed
USER_07736,143,307,108721,1,2,Blocked
USER_07737,32,5,1024,0,1,Allowed
USER_07738,18,8,1281,0,1,Allowed
USER_07739,12,3,608,0,1,Allowed
USER_07740,79,70,3934,0,0,Suspicious
USER_07741,15,2,637,0,1,Allowed
USER_07742,102,13,8732,0,0,Suspicious
USER_07743,36,11,10366,0,1,Allowed
USER_07744,36,2,527,0,1,Allowed
USER_07745,5,6,1343,0,1,Allowed
USER_07746,1,5,724,0,1,Allowed
USER_07747,16,3,1181,0,1,Allowed
USER_07748,33,15,619,0,1,Allowed
USER_07749,98,53,7531,0,0,Suspicious
USER_07750,9,6,851,0,1,Allowed
USER_07751,21,4,1313,0,1,Allowed
USER_07752,31,3,1016,0,1,Allowed
USER_07753,5,3,1578,0,1,Allowed
USER_07754,180,500,8409,0,2,Blocked
USER_07755,29,6,442,0,1,Allowed
USER_07756,16,5,1180,0,1,Allowed
USER_07757,1,9,5801,0,1,Allowed
USER_07758,14,4,1067,0,1,Allowed
USER_07759,180,46,36072,1,0,Suspicious
USER_07760,11,8,505,0,1,Allowed
USER_07761,4,2,470,0,1,Allowed
USER_07762,152,23,13393,0,0,Suspicious
USER_07763,1,4,989,0,1,Allowed
USER_07764,16,3,563,0,1,Allowed
USER_07765,17,21,5663,0,1,Allowed
USER_07766,21,3,495,0,1,Allowed
USER_07767,13,52,8412,0,1,Allowed
USER_07768,4,5,710,0,1,Allowed
USER_07769,19,5,1045,0,1,Allowed
USER_07770,8,27,5220,0,1,Allowed
USER_07771,22,7,130,0,1,Allowed
USER_07772,101,27,10411,0,0,Suspicious
USER_07773,53,26,8331,0,1,Allowed
USER_07774,44,3,892,0,1,Allowed
USER_07775,19,8,735,0,1,Allowed
USER_07776,44,4,788,0,1,Allowed
USER_07777,0,4,948,0,1,Allowed
USER_07778,9,6,808,0,1,Allowed
USER_07779,18,5,594,0,1,Allowed
USER_07780,31,12,922,0,1,Allowed
USER_07781,161,299,66229,1,2,Blocked
USER_07782,75,30,5717,0,0,Suspicious
USER_07783,12,4,606,0,1,Allowed
USER_07784,4,10,472,0,1,Allowed
USER_07785,1,2,763,0,1,Allowed
USER_07786,1,7,698,0,1,Allowed
USER_07787,180,46,39780,1,0,Suspicious
USER_07788,180,6,4536,0,0,Suspicious
USER_07789,49,6,453,0,1,Allowed
USER_07790,1,4,922,0,1,Allowed
USER_07791,1,1,517,0,1,Allowed
USER_07792,18,1,961,0,1,Allowed
USER_07793,4,4,411,0,1,Allowed
USER_07794,19,10,622,0,1,Allowed
USER_07795,32,1,769,0,1,Allowed
USER_07796,1,1,492,0,1,Allowed
USER_07797,61,2,911,0,1,Allowed
USER_07798,140,43,20968,1,0,Suspicious
USER_07799,133,15,4955,0,0,Suspicious
USER_07800,27,1,1078,0,1,Allowed
USER_07801,18,1,1095,0,1,Allowed
USER_07802,180,65,11492,0,0,Suspicious
USER_07803,16,1,576,0,1,Allowed
USER_07804,1,3,801,0,1,Allowed
USER_07805,19,3,374,0,1,Allowed
USER_07806,13,5,802,0,1,Allowed
USER_07807,14,17,1524,0,1,Allowed
USER_07808,107,266,24720,0,0,Suspicious
USER_07809,33,3,519,0,1,Allowed
USER_07810,10,5,1377,0,1,Allowed
USER_07811,43,44,4954,0,1,Allowed
USER_07812,2,8,701,0,1,Allowed
USER_07813,3,2,723,0,1,Allowed
USER_07814,27,2,422,0,1,Allowed
USER_07815,20,3,1541,0,1,Allowed
USER_07816,9,35,13286,0,1,Allowed
USER_07817,65,6,882,0,1,Allowed
USER_07818,133,95,86248,1,0,Suspicious
USER_07819,68,1,1070,0,1,Allowed
USER_07820,32,94,18671,0,1,Allowed
USER_07821,6,9,635,0,1,Allowed
USER_07822,12,15,555,0,1,Allowed
USER_07823,14,3,930,0,1,Allowed
USER_07824,42,4,678,0,1,Allowed
USER_07825,180,42,13248,0,0,Suspicious
USER_07826,2,6,629,0,1,Allowed
USER_07827,10,3,546,0,1,Allowed
USER_07828,7,7,877,0,1,Allowed
USER_07829,180,70,244239,1,2,Blocked
USER_07830,9,4,246,0,1,Allowed
USER_07831,34,24,8586,0,1,Allowed
USER_07832,23,4,421,0,1,Allowed
USER_07833,56,3,512,0,1,Allowed
USER_07834,47,8,436,0,1,Allowed
USER_07835,4,5,1532,0,1,Allowed
USER_07836,56,5,266,0,1,Allowed
USER_07837,2,2,688,0,1,Allowed
USER_07838,180,225,59115,1,2,Blocked
USER_07839,24,3,472,0,1,Allowed
USER_07840,131,20,7207,0,0,Suspicious
USER_07841,105,11,8852,0,0,Suspicious
USER_07842,23,3,527,0,1,Allowed
USER_07843,71,43,11290,0,0,Suspicious
USER_07844,29,10,6346,0,1,Allowed
USER_07845,1,2,321,0,1,Allowed
USER_07846,25,2,1431,0,1,Allowed
USER_07847,146,33,5318,0,0,Suspicious
USER_07848,17,3,827,0,1,Allowed
USER_07849,180,21,5452,0,0,Suspicious
USER_07850,36,37,3108,0,1,Allowed
USER_07851,180,103,24009,1,0,Suspicious
USER_07852,4,3,521,0,1,Allowed
USER_07853,10,2,799,0,1,Allowed
USER_07854,38,4,496,0,1,Allowed
USER_07855,66,58,8569,0,1,Allowed
USER_07856,132,300,74698,1,2,Blocked
USER_07857,180,102,4431,0,0,Suspicious
USER_07858,19,10,826,0,1,Allowed
USER_07859,30,3,1431,0,1,Allowed
USER_07860,13,113,13287,0,1,Allowed
USER_07861,7,8,686,0,1,Allowed
USER_07862,3,2,1025,0,1,Allowed
USER_07863,8,12,750,0,1,Allowed
USER_07864,44,44,7112,0,1,Allowed
USER_07865,24,95,7209,0,1,Allowed
USER_07866,0,2,651,0,1,Allowed
USER_07867,42,3,493,0,1,Allowed
USER_07868,1,3,1189,0,1,Allowed
USER_07869,16,3,1273,0,1,Allowed
USER_07870,0,2,777,0,1,Allowed
USER_07871,14,3,615,0,1,Allowed
USER_07872,36,3,1088,0,1,Allowed
USER_07873,20,5,686,0,1,Allowed
USER_07874,180,202,36230,1,0,Suspicious
USER_07875,79,3,299,0,0,Suspicious
USER_07876,11,8,338,0,1,Allowed
USER_07877,25,4,5396,0,1,Allowed
USER_07878,0,4,781,0,1,Allowed
USER_07879,60,73,2642,0,1,Allowed
USER_07880,4,55,1734,0,1,Allowed
USER_07881,5,6,1194,0,1,Allowed
USER_07882,0,5,1532,0,1,Allowed
USER_07883,11,77,8353,0,1,Allowed
USER_07884,37,3,377,0,1,Allowed
USER_07885,45,4,580,0,1,Allowed
USER_07886,66,37,8299,0,1,Allowed
USER_07887,41,14,883,0,1,Allowed
USER_07888,0,1,1012,0,1,Allowed
USER_07889,8,5,576,0,1,Allowed
USER_07890,15,3,1418,0,1,Allowed
USER_07891,8,2,198,0,1,Allowed
USER_07892,20,4,916,0,1,Allowed
USER_07893,126,42,7687,0,0,Suspicious
USER_07894,6,2,1116,0,1,Allowed
USER_07895,38,80,21666,0,1,Allowed
USER_07896,81,17,10676,0,0,Suspicious
USER_07897,82,8,620,0,0,Suspicious
USER_07898,11,5,1435,0,1,Allowed
USER_07899,29,2,430,0,1,Allowed
USER_07900,1,6,1443,0,1,Allowed
USER_07901,180,500,78784,1,2,Blocked
USER_07902,79,6,592,0,0,Suspicious
USER_07903,21,8,5576,0,1,Allowed
USER_07904,5,10,896,0,1,Allowed
USER_07905,40,42,1674,0,1,Allowed
USER_07906,40,4,1898,0,1,Allowed
USER_07907,18,500,36496,0,2,Blocked
USER_07908,11,6,575,0,1,Allowed
USER_07909,180,345,48278,1,2,Blocked
USER_07910,21,5,567,0,1,Allowed
USER_07911,46,48,5263,0,1,Allowed
USER_07912,4,9,799,0,1,Allowed
USER_07913,47,2,675,0,1,Allowed
USER_07914,154,29,7238,0,0,Suspicious
USER_07915,18,4,381,0,1,Allowed
USER_07916,45,32,9021,0,1,Allowed
USER_07917,11,3,1186,0,1,Allowed
USER_07918,11,3,540,0,1,Allowed
USER_07919,44,4,2951,0,1,Allowed
USER_07920,0,6,1340,0,1,Allowed
USER_07921,146,277,11570,0,0,Suspicious
USER_07922,110,408,26711,0,2,Blocked
USER_07923,49,22,6968,0,1,Allowed
USER_07924,165,260,7495,0,0,Suspicious
USER_07925,93,117,13963,0,0,Suspicious
USER_07926,170,51,7864,0,0,Suspicious
USER_07927,78,25,580,0,0,Suspicious
USER_07928,25,500,9456,0,2,Blocked
USER_07929,180,473,24179,1,2,Blocked
USER_07930,5,3,1473,0,1,Allowed
USER_07931,42,3,431,0,1,Allowed
USER_07932,16,3,1270,0,1,Allowed
USER_07933,42,45,3641,0,1,Allowed
USER_07934,25,3,255,0,1,Allowed
USER_07935,60,19,1413,0,1,Allowed
USER_07936,18,2,633,0,1,Allowed
USER_07937,41,4,1683,0,1,Allowed
USER_07938,20,32,4103,0,1,Allowed
USER_07939,10,7,1147,0,1,Allowed
USER_07940,22,4,657,0,1,Allowed
USER_07941,29,2,882,0,1,Allowed
USER_07942,0,6,607,0,1,Allowed
USER_07943,53,48,5176,0,1,Allowed
USER_07944,0,3,872,0,1,Allowed
USER_07945,19,175,38541,0,1,Allowed
USER_07946,1,2,476,0,1,Allowed
USER_07947,45,13,9424,0,1,Allowed
USER_07948,10,5,544,0,1,Allowed
USER_07949,12,7,1008,0,1,Allowed
USER_07950,29,12,1296,0,1,Allowed
USER_07951,6,2,1363,0,1,Allowed
USER_07952,25,27,1954,0,1,Allowed
USER_07953,13,2,814,0,1,Allowed
USER_07954,180,461,24721,1,2,Blocked
USER_07955,4,4,2191,0,1,Allowed
USER_07956,9,2,1217,0,1,Allowed
USER_07957,11,4,988,0,1,Allowed
USER_07958,0,10,444,0,1,Allowed
USER_07959,46,10,947,0,1,Allowed
USER_07960,14,7,867,0,1,Allowed
USER_07961,60,256,58684,1,2,Blocked
USER_07962,43,5,537,0,1,Allowed
USER_07963,1,7,791,0,1,Allowed
USER_07964,17,215,14507,0,1,Allowed
USER_07965,4,1,944,0,1,Allowed
USER_07966,180,8,3956,0,0,Suspicious
USER_07967,23,8,1375,0,1,Allowed
USER_07968,7,4,262,0,1,Allowed
USER_07969,17,71,6770,0,1,Allowed
USER_07970,13,4,508,0,1,Allowed
USER_07971,33,168,7186,0,1,Allowed
USER_07972,21,3,819,0,1,Allowed
USER_07973,24,1,234,0,1,Allowed
USER_07974,5,18,6478,0,1,Allowed
USER_07975,20,4,813,0,1,Allowed
USER_07976,19,167,60684,1,1,Allowed
USER_07977,10,7,1687,0,1,Allowed
USER_07978,17,86,1949,0,1,Allowed
USER_07979,4,28,4052,0,1,Allowed
USER_07980,19,6,1054,0,1,Allowed
USER_07981,9,38,2593,0,1,Allowed
USER_07982,36,4,787,0,1,Allowed
USER_07983,47,115,1929,0,1,Allowed
USER_07984,11,20,10891,0,1,Allowed
USER_07985,171,58,5022,0,0,Suspicious
USER_07986,13,7,250,0,1,Allowed
USER_07987,11,2,992,0,1,Allowed
USER_07988,3,17,3388,0,1,Allowed
USER_07989,2,6,422,0,1,Allowed
USER_07990,131,28,4198,0,0,Suspicious
USER_07991,55,4,286,0,1,Allowed
USER_07992,79,297,7324,0,0,Suspicious
USER_07993,10,1,665,0,1,Allowed
USER_07994,9,126,30354,0,1,Allowed
USER_07995,3,2,780,0,1,Allowed
USER_07996,1,5,659,0,1,Allowed
USER_07997,0,2,992,0,1,Allowed
USER_07998,121,357,215227,1,2,Blocked
USER_07999,9,1,1047,0,1,Allowed
USER_08000,23,6,621,0,1,Allowed
USER_08001,15,2,2006,0,1,Allowed
USER_08002,47,6,345,0,1,Allowed
USER_08003,19,8,626,0,1,Allowed
USER_08004,10,2,768,0,1,Allowed
USER_08005,22,3,1533,0,1,Allowed
USER_08006,7,104,1695,0,1,Allowed
USER_08007,5,5,296,0,1,Allowed
USER_08008,11,3,864,0,1,Allowed
USER_08009,0,5,1127,0,1,Allowed
USER_08010,10,2,689,0,1,Allowed
USER_08011,7,2,427,0,1,Allowed
USER_08012,1,15,6901,0,1,Allowed
USER_08013,73,2,677,0,1,Allowed
USER_08014,1,1,1095,0,1,Allowed
USER_08015,11,4,596,0,1,Allowed
USER_08016,126,336,106333,1,2,Blocked
USER_08017,1,8,626,0,1,Allowed
USER_08018,14,2,723,0,1,Allowed
USER_08019,9,11,287,0,1,Allowed
USER_08020,7,36,2708,0,1,Allowed
USER_08021,4,8,723,0,1,Allowed
USER_08022,14,7,1886,0,1,Allowed
USER_08023,180,156,7478,0,0,Suspicious
USER_08024,30,6,1481,0,1,Allowed
USER_08025,10,3,987,0,1,Allowed
USER_08026,77,6,13241,0,0,Suspicious
USER_08027,16,4,952,0,1,Allowed
USER_08028,2,3,764,0,1,Allowed
USER_08029,2,10,9155,0,1,Allowed
USER_08030,117,32,7721,0,0,Suspicious
USER_08031,4,37,4081,0,1,Allowed
USER_08032,1,4,441,0,1,Allowed
USER_08033,4,4,411,0,1,Allowed
USER_08034,6,4,1163,0,1,Allowed
USER_08035,4,3,281,0,1,Allowed
USER_08036,11,32,2090,0,1,Allowed
USER_08037,0,77,14354,0,1,Allowed
USER_08038,102,74,103907,0,2,Blocked
USER_08039,117,500,26753,0,2,Blocked
USER_08040,6,5,786,0,1,Allowed
USER_08041,89,2,230,0,0,Suspicious
USER_08042,33,26,4832,0,1,Allowed
USER_08043,180,500,27244,1,2,Blocked
USER_08044,6,5,665,0,1,Allowed
USER_08045,8,7,462,0,1,Allowed
USER_08046,116,330,82313,1,2,Blocked
USER_08047,0,3,580,0,1,Allowed
USER_08048,120,8,1590,0,0,Suspicious
USER_08049,69,8,17028,0,1,Allowed
USER_08050,11,3,444,0,1,Allowed
USER_08051,42,56,8042,0,1,Allowed
USER_08052,22,7,246,0,1,Allowed
USER_08053,3,3,838,0,1,Allowed
USER_08054,0,3,885,0,1,Allowed
USER_08055,27,127,4079,0,1,Allowed
USER_08056,13,3,700,0,1,Allowed
USER_08057,34,5,219,0,1,Allowed
USER_08058,30,44,2847,0,1,Allowed
USER_08059,62,25,2273,0,1,Allowed
USER_08060,6,6,591,0,1,Allowed
USER_08061,30,4,1195,0,1,Allowed
USER_08062,61,6,470,0,1,Allowed
USER_08063,14,78,4963,0,1,Allowed
USER_08064,15,4,466,0,1,Allowed
USER_08065,16,155,2769,0,1,Allowed
USER_08066,84,71,7966,0,0,Suspicious
USER_08067,13,32,2323,0,1,Allowed
USER_08068,25,3,253,0,1,Allowed
USER_08069,13,9,5150,0,1,Allowed
USER_08070,67,468,21479,0,2,Blocked
USER_08071,21,15,23651,0,1,Allowed
USER_08072,180,9,1394,0,0,Suspicious
USER_08073,23,3,504,0,1,Allowed
USER_08074,30,4,854,0,1,Allowed
USER_08075,18,98,2754,0,1,Allowed
USER_08076,89,5,468,0,0,Suspicious
USER_08077,19,10,823,0,1,Allowed
USER_08078,3,1,518,0,1,Allowed
USER_08079,21,5,1054,0,1,Allowed
USER_08080,8,6,500,0,1,Allowed
USER_08081,26,4,589,0,1,Allowed
USER_08082,69,500,8309,0,2,Blocked
USER_08083,28,57,2983,0,1,Allowed
USER_08084,14,26,2293,0,1,Allowed
USER_08085,12,4,284,0,1,Allowed
USER_08086,28,1,571,0,1,Allowed
USER_08087,69,21,5792,0,1,Allowed
USER_08088,76,12,5158,0,0,Suspicious
USER_08089,35,156,44897,0,1,Allowed
USER_08090,134,4,682,0,0,Suspicious
USER_08091,87,500,12571,0,2,Blocked
USER_08092,8,7,617,0,1,Allowed
USER_08093,2,2,442,0,1,Allowed
USER_08094,153,58,176453,1,2,Blocked
USER_08095,3,39,4569,0,1,Allowed
USER_08096,0,3,452,0,1,Allowed
USER_08097,86,11,556,0,0,Suspicious
USER_08098,7,250,4546,0,1,Allowed
USER_08099,2,84,5903,0,1,Allowed
USER_08100,9,1,726,0,1,Allowed
USER_08101,1,4,410,0,1,Allowed
USER_08102,2,10,2124,0,1,Allowed
USER_08103,23,4,754,0,1,Allowed
USER_08104,7,7,1004,0,1,Allowed
USER_08105,75,8,1183,0,0,Suspicious
USER_08106,70,3,732,0,1,Allowed
USER_08107,2,1,879,0,1,Allowed
USER_08108,5,3,369,0,1,Allowed
USER_08109,1,1,1754,0,1,Allowed
USER_08110,14,3,469,0,1,Allowed
USER_08111,5,6,495,0,1,Allowed
USER_08112,99,66,5502,0,0,Suspicious
USER_08113,40,27,10173,0,1,Allowed
USER_08114,7,4,426,0,1,Allowed
USER_08115,39,3,375,0,1,Allowed
USER_08116,23,4,415,0,1,Allowed
USER_08117,22,6,755,0,1,Allowed
USER_08118,18,1,769,0,1,Allowed
USER_08119,7,5,259,0,1,Allowed
USER_08120,8,3,493,0,1,Allowed
USER_08121,7,3,839,0,1,Allowed
USER_08122,25,23,12249,0,1,Allowed
USER_08123,99,104,10325,0,0,Suspicious
USER_08124,60,3,693,0,1,Allowed
USER_08125,26,8,737,0,1,Allowed
USER_08126,89,17,7569,0,0,Suspicious
USER_08127,16,2,526,0,1,Allowed
USER_08128,21,13,3313,0,1,Allowed
USER_08129,2,30,809,0,1,Allowed
USER_08130,13,9,10455,0,1,Allowed
USER_08131,7,9,1337,0,1,Allowed
USER_08132,4,2,651,0,1,Allowed
USER_08133,8,6,4619,0,1,Allowed
USER_08134,13,4,764,0,1,Allowed
USER_08135,180,356,5251,0,2,Blocked
USER_08136,7,5,918,0,1,Allowed
USER_08137,50,58,3450,0,1,Allowed
USER_08138,34,187,3153,0,1,Allowed
USER_08139,27,4,186,0,1,Allowed
USER_08140,16,5,376,0,1,Allowed
USER_08141,83,326,50426,0,2,Blocked
USER_08142,55,19,737,0,1,Allowed
USER_08143,30,11,452,0,1,Allowed
USER_08144,10,4,587,0,1,Allowed
USER_08145,6,3,933,0,1,Allowed
USER_08146,28,14,7444,0,1,Allowed
USER_08147,10,5,1353,0,1,Allowed
USER_08148,22,4,941,0,1,Allowed
USER_08149,21,9,703,0,1,Allowed
USER_08150,22,9,1754,0,1,Allowed
USER_08151,63,11,6491,0,1,Allowed
USER_08152,68,40,3120,0,1,Allowed
USER_08153,1,8,165,0,1,Allowed
USER_08154,53,3,451,0,1,Allowed
USER_08155,24,7,366,0,1,Allowed
USER_08156,5,2,208,0,1,Allowed
USER_08157,8,140,10518,0,1,Allowed
USER_08158,2,86,5304,0,1,Allowed
USER_08159,24,3,574,0,1,Allowed
USER_08160,5,4,890,0,1,Allowed
USER_08161,5,1,696,0,1,Allowed
USER_08162,4,3,1265,0,1,Allowed
USER_08163,14,5,585,0,1,Allowed
USER_08164,1,2,687,0,1,Allowed
USER_08165,6,11,6127,0,1,Allowed
USER_08166,17,9,2019,0,1,Allowed
USER_08167,180,23,2730,0,0,Suspicious
USER_08168,93,13,235,0,0,Suspicious
USER_08169,4,8,625,0,1,Allowed
USER_08170,29,22,2536,0,1,Allowed
USER_08171,50,28,10322,0,1,Allowed
USER_08172,13,3,727,0,1,Allowed
USER_08173,10,5,1157,0,1,Allowed
USER_08174,20,6,3026,0,1,Allowed
USER_08175,6,3,320,0,1,Allowed
USER_08176,28,4,517,0,1,Allowed
USER_08177,0,10,954,0,1,Allowed
USER_08178,37,9,722,0,1,Allowed
USER_08179,2,8,614,0,1,Allowed
USER_08180,2,5,1779,0,1,Allowed
USER_08181,5,5,2259,0,1,Allowed
USER_08182,28,9,560,0,1,Allowed
USER_08183,39,2,583,0,1,Allowed
USER_08184,7,15,5035,0,1,Allowed
USER_08185,6,2,965,0,1,Allowed
USER_08186,51,34,12494,0,1,Allowed
USER_08187,32,63,4538,0,1,Allowed
USER_08188,17,2,928,0,1,Allowed
USER_08189,4,8,793,0,1,Allowed
USER_08190,22,5,616,0,1,Allowed
USER_08191,5,7,1378,0,1,Allowed
USER_08192,52,5,1093,0,1,Allowed
USER_08193,85,39,5048,0,0,Suspicious
USER_08194,15,2,851,0,1,Allowed
USER_08195,63,22,3027,0,1,Allowed
USER_08196,6,4,591,0,1,Allowed
USER_08197,12,2,794,0,1,Allowed
USER_08198,37,3,239,0,1,Allowed
USER_08199,8,4,566,0,1,Allowed
USER_08200,77,5,878,0,0,Suspicious
USER_08201,114,24,5446,0,0,Suspicious
USER_08202,10,5,742,0,1,Allowed
USER_08203,58,8,622,0,1,Allowed
USER_08204,30,8,242,0,1,Allowed
USER_08205,90,134,9880,0,0,Suspicious
USER_08206,4,6,952,0,1,Allowed
USER_08207,3,11,567,0,1,Allowed
USER_08208,180,151,279065,1,2,Blocked
USER_08209,16,10,490,0,1,Allowed
USER_08210,25,211,7457,0,1,Allowed
USER_08211,0,5,617,0,1,Allowed
USER_08212,45,35,2411,0,1,Allowed
USER_08213,86,26,4023,0,0,Suspicious
USER_08214,4,2,348,0,1,Allowed
USER_08215,5,22,3579,0,1,Allowed
USER_08216,27,6,660,0,1,Allowed
USER_08217,17,6,757,0,1,Allowed
USER_08218,5,72,1916,0,1,Allowed
USER_08219,21,3,7558,0,1,Allowed
USER_08220,17,11,548,0,1,Allowed
USER_08221,2,3,987,0,1,Allowed
USER_08222,6,4,959,0,1,Allowed
USER_08223,18,6,834,0,1,Allowed
USER_08224,103,3,672,0,0,Suspicious
USER_08225,19,7,1339,0,1,Allowed
USER_08226,39,10,8194,0,1,Allowed
USER_08227,16,2,488,0,1,Allowed
USER_08228,13,1,777,0,1,Allowed
USER_08229,19,3,714,0,1,Allowed
USER_08230,32,6,594,0,1,Allowed
USER_08231,17,3,1187,0,1,Allowed
USER_08232,92,22,3963,0,0,Suspicious
USER_08233,8,4,1343,0,1,Allowed
USER_08234,0,3,633,0,1,Allowed
USER_08235,41,29,4803,0,1,Allowed
USER_08236,71,500,27915,0,2,Blocked
USER_08237,24,4,342,0,1,Allowed
USER_08238,2,4,1133,0,1,Allowed
USER_08239,36,4,829,0,1,Allowed
USER_08240,19,5,305,0,1,Allowed
USER_08241,91,12,9109,0,0,Suspicious
USER_08242,2,6,669,0,1,Allowed
USER_08243,18,7,1218,0,1,Allowed
USER_08244,7,210,74955,0,2,Blocked
USER_08245,30,3,1398,0,1,Allowed
USER_08246,26,4,846,0,1,Allowed
USER_08247,3,5,806,0,1,Allowed
USER_08248,28,5,1681,0,1,Allowed
USER_08249,1,1,1588,0,1,Allowed
USER_08250,66,69,6320,0,1,Allowed
USER_08251,26,3,819,0,1,Allowed
USER_08252,9,4,796,0,1,Allowed
USER_08253,0,4,416,0,1,Allowed
USER_08254,1,6,453,0,1,Allowed
USER_08255,15,3,1072,0,1,Allowed
USER_08256,32,1,518,0,1,Allowed
USER_08257,52,36,8236,0,1,Allowed
USER_08258,23,1,680,0,1,Allowed
USER_08259,17,1,1137,0,1,Allowed
USER_08260,9,1,521,0,1,Allowed
USER_08261,26,3,685,0,1,Allowed
USER_08262,76,26,13197,0,0,Suspicious
USER_08263,82,2,1949,0,0,Suspicious
USER_08264,9,2,426,0,1,Allowed
USER_08265,19,58,5579,0,1,Allowed
USER_08266,27,3,506,0,1,Allowed
USER_08267,2,3,447,0,1,Allowed
USER_08268,2,4,973,0,1,Allowed
USER_08269,180,163,3778,0,0,Suspicious
USER_08270,9,7,517,0,1,Allowed
USER_08271,140,500,54059,1,2,Blocked
USER_08272,18,29,5548,0,1,Allowed
USER_08273,43,56,5666,0,1,Allowed
USER_08274,12,23,9648,0,1,Allowed
USER_08275,9,2,388,0,1,Allowed
USER_08276,11,8,471,0,1,Allowed
USER_08277,1,5,597,0,1,Allowed
USER_08278,7,4,391,0,1,Allowed
USER_08279,29,269,6141,0,1,Allowed
USER_08280,17,6,976,0,1,Allowed
USER_08281,43,5,1098,0,1,Allowed
USER_08282,7,6,989,0,1,Allowed
USER_08283,18,3,1137,0,1,Allowed
USER_08284,90,10,9156,0,0,Suspicious
USER_08285,15,192,84419,0,2,Blocked
USER_08286,76,13,8926,0,0,Suspicious
USER_08287,180,12,3017,0,0,Suspicious
USER_08288,167,67,17626,0,0,Suspicious
USER_08289,26,8,890,0,1,Allowed
USER_08290,15,10,300,0,1,Allowed
USER_08291,19,4,1074,0,1,Allowed
